Customer ID,Food Quality,Hygiene,Service,Value for Money,Staff Behavior,Ambience,Cleanliness,Waiting Time,Billing Experience,Product Availability,Ease of Access,Customer Support,Menu Variety,Online Services
1550,Neutral,Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Neutral,Neutral,Satisfied
1551,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Neutral
1552,Highly Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied
1553,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied
1554,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied
1555,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Neutral
1556,Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Neutral
1557,Dissatisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1558,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied
1559,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Satisfied
1560,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Satisfied
1561,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral
1562,Satisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied
1563,Neutral,Neutral,Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Neutral
1564,Satisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Neutral
1565,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied
1566,Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied
1567,Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Dissatisfied
1568,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied
1569,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Dissatisfied,Satisfied
1570,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied
1571,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1572,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied
1573,Neutral,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied
1574,Neutral,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied
1575,Highly Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied
1576,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral
1577,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied
1578,Neutral,Neutral,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Neutral
1579,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Neutral
1580,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Neutral,Dissatisfied
1581,Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied
1582,Neutral,Satisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied
1583,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied
1584,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral
1585,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Neutral
1586,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied
1587,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1588,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied
1589,Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied
1590,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied
1591,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied
1592,Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Neutral
1593,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied
1594,Neutral,Neutral,Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1595,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied
1596,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied
1597,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied
1598,Neutral,Satisfied,Satisfied,Neutral,Neutral,Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied
1599,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied
1600,Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied
1601,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied
1602,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Dissatisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Neutral,Highly Satisfied
1603,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Neutral
1604,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied
1605,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Neutral
1606,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied
1607,Satisfied,Neutral,Highly Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Neutral,Neutral
1608,Neutral,Neutral,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral
1609,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Neutral,Dissatisfied
1610,Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied
1611,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral
1612,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied
1613,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral
1614,Dissatisfied,Satisfied,Neutral,Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied
1615,Satisfied,Satisfied,Neutral,Satisfied,Neutral,Satisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied
1616,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied
1617,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied
1618,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral
1619,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied
1620,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral
1621,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied
1622,Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied
1623,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Neutral
1624,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied
1625,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Neutral
1626,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied
1627,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied
1628,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral
1629,Neutral,Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Dissatisfied,Neutral,Neutral
1630,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Neutral,Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied
1631,Neutral,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied
1632,Neutral,Dissatisfied,Neutral,Neutral,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Satisfied
1633,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied
1634,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied
1635,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Satisfied,Neutral,Neutral,Neutral,Satisfied,Satisfied,Neutral
1636,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied
1637,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Neutral,Neutral,Neutral,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied
1638,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied
1639,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied
1640,Satisfied,Satisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral
1641,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Dissatisfied
1642,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied
1643,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied
1644,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral
1645,Neutral,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied
1646,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied
1647,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied
1648,Highly Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1649,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1650,Neutral,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied
1651,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral
1652,Neutral,Dissatisfied,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied
1653,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied
1654,Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Neutral,Neutral
1655,Dissatisfied,Neutral,Neutral,Dissatisfied,Neutral,Neutral,Neutral,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral
1656,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Satisfied
1657,Neutral,Neutral,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied
1658,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied
1659,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1660,Satisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied
1661,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1662,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied
1663,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied
1664,Highly Satisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied
1665,Neutral,Neutral,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Neutral
1666,Satisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Neutral,Satisfied
1667,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral
1668,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied
1669,Dissatisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied
1670,Satisfied,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Neutral
1671,Dissatisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral
1672,Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied
1673,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied
1674,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied
1675,Neutral,Highly Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Neutral,Dissatisfied,Satisfied,Satisfied
1676,Neutral,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Neutral,Neutral,Satisfied,Neutral,Highly Satisfied,Neutral
1677,Neutral,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied
1678,Neutral,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied
1679,Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral
1680,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral
1681,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Satisfied,Neutral
1682,Satisfied,Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied
1683,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Neutral,Satisfied
1684,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied
1685,Satisfied,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral
1686,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Neutral
1687,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Satisfied,Highly Satisfied
